origins,destinations,path,free_flow_time
38,29,-101608828 101608828 -101607966#0 101607969#1 -100468681#3 -101600741#4 101601553#0 101601553#1 -100525438#0 100468681#7 100468681#8 282479126 133906980 133906979 282479125#0 282479125#1 619184994 -619184994,2.002407543290894
38,29,-101608828 -101609498#2 101609498#2 101608828 -101607966#0 101607969#1 100468681#4 100468681#5 100468681#6 100468681#7 100468681#8 282479126 133906980 133906979 282479125#0 282479125#1 619184994 -619184994,1.4311208716748036
38,29,-101608828 101608828 101607966#1 -101607966#1 -101607966#0 101607969#1 100468681#4 100468681#5 100468681#6 100468681#7 100468681#8 282479126 133906980 133906979 282479125#0 282479125#1 619184994 -619184994,1.5661152293890919
39,29,-101594843 101594812#1 101594812#2 101594812#3 101594812#0 101594843 101594815#0 -659283000#5 -659283000#3 -659283000#2 -659283000#1 -659283000#0 -282479127#2 1164653914 -619184994,1.024996794974289
39,29,-101594843 101594812#1 101594812#2 101594812#3 -101599072 101599072 101594812#0 101594843 101594815#0 -659283000#5 -659283000#3 -659283000#2 -659283000#1 -659283000#0 -282479127#2 1164653914 -619184994,1.307789912221188
39,29,-101594843 101594812#1 101594812#2 101594812#3 101594812#0 101594843 101594815#0 -659283000#5 -101611598 101611598 -659283000#3 -659283000#2 -659283000#1 -659283000#0 -282479127#2 1164653914 -619184994,1.231812249737908
39,29,-101594843 101594812#1 101594812#2 -101594836#1 101594836#1 101594812#3 101594812#0 101594843 101594815#0 -659283000#5 -659283000#3 -659283000#2 -659283000#1 -659283000#0 -282479127#2 1164653914 -619184994,1.593824325986694
40,18,-101787489 101787489 -120511144#0 -283490977#1 -283490977#0 -1323419243,0.8902207391235832
40,18,-101787489 101787489 -120511144#0 -283490977#1 47374680#0 -47374680#0 -283490977#0 -1323419243,0.97657528094031
40,18,-101787489 101787489 -101752970#2 101752970#2 -120511144#0 -283490977#1 -283490977#0 -1323419243,1.3962031320807662
40,18,-101787489 101787489 -120511144#0 -173532317#3 173532317#3 -283490977#1 -283490977#0 -1323419243,1.094420403150461
40,75,-101787489 101787489 -120511144#0 -283490977#1 -283490977#0 -1323419243 -16648700 42762427 659281081#0 659281081#1 526438862#0,1.56517071911558
40,75,-101787489 101787489 -120511144#0 -283490977#1 -283490977#0 -162276533#2 162276533#2 -1323419243 -16648700 42762427 659281081#0 659281081#1 526438862#0,2.366562607764488
40,75,-101787489 101787489 -101752970#2 101752970#2 -120511144#0 -283490977#1 -283490977#0 -1323419243 -16648700 42762427 659281081#0 659281081#1 526438862#0,2.071153112072763
40,75,-101787489 101787489 -120511144#0 -283490977#1 47374680#0 -47374680#0 -283490977#0 -1323419243 -16648700 42762427 659281081#0 659281081#1 526438862#0,1.6515252609323068
41,15,-1323419243 1323419243 120511145 47374680#0 47374680#1 101415865#0 -101749449#1 101746514 -101746498#2,1.7164195411786025
41,15,-1323419243 1323419243 120511145 47374680#0 101749458#0 101749458#1 -101749449#1 101746514 -101746498#2,0.9330349418385064
41,15,-1323419243 -16648700 16648700 1323419243 120511145 47374680#0 47374680#1 101415865#0 -101749449#1 101746514 -101746498#2,2.403154235056154
41,15,-1323419243 1323419243 120511145 283490977#1 -283490977#1 47374680#0 47374680#1 101415865#0 -101749449#1 101746514 -101746498#2,1.9839621377708752
41,30,-1323419243 1323419243 120511145 283490977#1 120511144#0 -101787489,0.5065203763290773
41,30,-1323419243 1323419243 120511145 47374680#0 -47374680#0 283490977#1 120511144#0 -101787489,0.592874918145804
41,30,-1323419243 1323419243 -162276533#2 162276533#2 120511145 283490977#1 120511144#0 -101787489,1.3079122649779855
41,30,-1323419243 1323419243 120511145 283490977#1 -173532317#3 173532317#3 120511144#0 -101787489,0.7107200403559553
41,51,-1323419243 -16648700 42762427 659281081#0 659281081#1 526438862#0 526438862#1 526438862#2 1200809292 868087112,0.9490796318527414
41,51,-1323419243 -16648700 42762427 659281081#0 659281081#1 100525445 -100525445 526438862#0 526438862#1 526438862#2 1200809292 868087112,1.2597639055622252
41,51,-1323419243 -16648700 42762427 659281081#0 659281081#1 526438862#0 526438862#1 526438862#2 101418589 -101418589 1200809292 868087112,0.9646671618287604
41,51,-1323419243 -16648700 42762427 659281081#0 659281081#1 100525445 -416373452 101418587 464265154 120511142#1 120511142#2 1323419247 868087112,1.3681273805418497
41,71,-1323419243 1323419243 -162276533#2 -162276533#1 -162276533#0 -1323419242#1,0.5281666446276135
41,71,-1323419243 -16648700 16648700 1323419243 -162276533#2 -162276533#1 -162276533#0 -1323419242#1,1.2149013385051648
41,71,-1323419243 1323419243 -162276533#2 -162276533#1 416405090 -416405090 -162276533#0 -1323419242#1,1.9754668606103347
41,71,-1323419243 1323419243 120511145 -283490977#0 -162276533#2 -162276533#1 -162276533#0 -1323419242#1,0.7999329033269176
42,5,-101601559 101601559 659278036#3 101600741#0 101600741#1 101600741#2 101600741#3 101600741#4 -100468681#2 -100468681#1 -100468681#0,1.690805350217841
42,5,-101601559 101601559 659278036#3 101600741#0 101600741#1 101600741#2 101600741#3 101601553#0 -101601553#0 101600741#4 -100468681#2 -100468681#1 -100468681#0,1.8387445258881092
42,5,-101601559 101601559 659278036#3 101600741#0 101600741#1 101600741#2 101600741#3 -101601561 101601561 101600741#4 -100468681#2 -100468681#1 -100468681#0,1.9022884315713329
42,5,-101601559 101601559 659278036#3 -100468675#3 100468675#3 101600741#0 101600741#1 101600741#2 101600741#3 101600741#4 -100468681#2 -100468681#1 -100468681#0,2.40673172076606
42,31,-101601559 101601559 659278036#3 101600741#0 101600741#1 101600741#2 101600741#3 101601553#0 101601553#1 -100525438#0 100468681#7 100468681#8 282479126 133906980 133906979 282479125#0 282479125#1 120511930 42762428#1 1164653913 463830226#0 463830226#1 101411570 282689981#1 -120511301 101411571#0 -47374680#8 -47374680#7 -47374680#6 101746498#0 101746498#1 -101746508#1 -101746504 -101746516#0,4.555451496653377
42,31,-101601559 101601559 659278036#3 101600741#0 101600741#1 101600741#2 101600741#3 101601553#0 101601553#1 -100525438#0 100468681#7 100468681#8 282479126 133906980 133906979 282479125#0 282479125#1 120511930 42762428#1 1164653913 463830226#0 463830226#1 101411570 282689981#1 -120511301 101411571#0 -47374680#8 -47374680#7 -47374680#6 101746498#0 -101746516#3 -101746516#2 -101746516#1 -101746516#0,4.417815261453754
42,31,-101601559 101601559 659278036#3 101600741#0 101600741#1 101600741#2 101600741#3 101601553#0 101601553#1 -100525438#0 100468681#7 100468681#8 282479126 133906980 133906979 282479125#0 282479125#1 120511930 42762428#1 42762428#4 71324344 463830226#0 463830226#1 101411570 282689981#1 -120511301 101411571#0 -47374680#8 -47374680#7 -47374680#6 101746498#0 101746498#1 -101746508#1 -101746504 -101746516#0,4.564010730282034
42,31,-101601559 101601559 659278036#3 101600741#0 101600741#1 101600741#2 101600741#3 101601553#0 101601553#1 -100525438#0 100468681#7 100468681#8 282479126 133906980 133906979 282479125#0 282479125#1 120511930 -42762428#0 -697042776#1 42762429 1323419246 184568063 1323419245 16648700 1323419243 120511145 47374680#0 101749458#0 101749458#1 -101749449#1 101746514 -101746498#2 -101746508#1 -101746504 -101746516#0,5.378101276507723
43,9,120511930 42762428#1 42762428#4 1197063689 282479127#0 101611060 -372606529#7 -372606529#6 -372606529#5 -372606529#4,0.9714085634253701
43,9,120511930 -42762428#0 697042776#2 42762428#1 42762428#4 1197063689 282479127#0 101611060 -372606529#7 -372606529#6 -372606529#5 -372606529#4,1.1554021608643459
43,9,120511930 42762428#1 42762428#4 1197063689 282479127#0 659283000#0 -659283000#0 101611060 -372606529#7 -372606529#6 -372606529#5 -372606529#4,1.0247922927270259
43,9,120511930 42762428#1 42762428#4 1197063689 282479127#0 101611060 -372606529#7 -101611066 101611066 -372606529#6 -372606529#5 -372606529#4,1.1174869947979194
44,33,659283000#1 659283000#2 659283000#3 -659283000#3 -659283000#2 -659283000#1 -659283000#0 101611060 372606529#8 1164659929 120512822 -133906979 -133906980 -282479126 -100468681#8 -100468681#7 100525438#0,1.3869438055999934
44,33,659283000#1 659283000#2 659283000#3 -659283000#3 -659283000#2 -659283000#1 -659283000#0 -282479127#2 1164653914 1164659927#1 1164659926 120512822 -133906979 -133906980 -282479126 -100468681#8 -100468681#7 100525438#0,1.2970678552198416
44,33,659283000#1 659283000#2 659283000#3 -101611598 101611598 -659283000#3 -659283000#2 -659283000#1 -659283000#0 101611060 372606529#8 1164659929 120512822 -133906979 -133906980 -282479126 -100468681#8 -100468681#7 100525438#0,1.5937592603636124
44,33,659283000#1 659283000#2 659283000#3 -659283000#3 -659283000#2 -659283000#1 -659283000#0 -282479127#2 282479127#0 101611060 372606529#8 1164659929 120512822 -133906979 -133906980 -282479126 -100468681#8 -100468681#7 100525438#0,1.7423659744675404
45,5,526439431#0 526439431#1 623959719 619185406 619184994 1164659927#1 1164659926 120512822 -133906979 -133906980 -282479126 -100468681#8 -100468681#7 100525438#0 -101601553#1 -101601553#0 101600741#4 -100468681#2 -100468681#1 -100468681#0,2.702086968696765
45,5,526439431#0 526439431#1 623959719 619185406 619184994 1164659927#1 1164659926 120512822 -133906979 -133906980 -282479126 -100468681#8 -100468681#7 -100468681#6 -100468681#5 -100468681#4 -100468681#3 -100468681#2 -100468681#1 -100468681#0,2.21543438109585
45,5,526439431#0 526439431#1 623959719 -282689984#1 -282689984#0 -134065887 100475363 282479151#1 100475362 -659278038#3 -659278038#2 -659278038#1 -659278038#0 -100525438#2 -100525438#1 -101601553#1 -101601553#0 101600741#4 -100468681#2 -100468681#1 -100468681#0,2.557450539611093
45,5,526439431#0 526439431#1 623959719 619185406 619184994 1164659927#1 1164659928 1164659929 120512822 -133906979 -133906980 -282479126 -100468681#8 -100468681#7 100525438#0 -101601553#1 -101601553#0 101600741#4 -100468681#2 -100468681#1 -100468681#0,2.71341149850869
45,12,526439431#0 526439431#1 623959719 -282689984#1 -282689984#0 -134065887 100475363 282479151#1 100475362 -659278038#3 659278038#3 100475365#0 100475365#1,1.094452006864661
45,12,526439431#0 526439431#1 623959719 -282689984#1 -282689984#0 -134065887 100475363 282479151#1 100475362 -659278038#3 -659278038#2 659278038#2 659278038#3 100475365#0 100475365#1,1.2742039076249652
45,12,526439431#0 526439431#1 623959719 -282689984#1 101594826 -101594826 -282689984#0 -134065887 100475363 282479151#1 100475362 -659278038#3 659278038#3 100475365#0 100475365#1,1.6219029872568178
45,12,526439431#0 526439431#1 623959719 -282689984#1 -282689984#0 -134065887 100475363 282479151#1 100475362 -659278038#3 -101601832#2 101601832#2 659278038#3 100475365#0 100475365#1,1.4108906917698685
45,73,526439431#0 526439431#1 42762429 1323419246 184568063 76867740 1323419243 120511145 283490977#1 -173532317#3 -173532317#2 -173532317#1 -173532317#0 47374679#0 101754278#0 101754278#1,2.591586757093046
45,73,526439431#0 526439431#1 42762429 1323419246 184568063 1323419245 16648700 1323419243 120511145 283490977#1 -173532317#3 -173532317#2 -173532317#1 -173532317#0 47374679#0 101754278#0 101754278#1,2.5583934797821217
45,73,526439431#0 526439431#1 42762429 1323419246 184568063 76867740 1323419243 120511145 283490977#1 -173532317#3 -173532317#2 -173532317#1 -173532317#0 47374679#0 47374679#1 101754282#1 101754278#1,2.593938568948097
45,73,526439431#0 526439431#1 42762429 1323419246 184568063 76867740 1323419243 120511145 283490977#1 -173532317#3 -173532317#2 -101415865#2 101415865#2 -173532317#1 -173532317#0 47374679#0 101754278#0 101754278#1,3.3358444601742785
46,29,-71324343#4 -463830227 416376585#0 416376585#1 -1164659923 -659283000#0 -282479127#2 1164653914 -619184994,0.6442007328489351
46,29,-71324343#4 -463830227 416376585#0 416376585#1 -1164659923 -659283000#0 -282479127#2 282479127#0 659283000#0 1164659923 416376585#2 1164659921 463830227 71324343#4 101416508#0 -101416509 71324343#3 -71324343#3 -71324343#2 71324343#2 101416509 101416508#1 -101416507 -101415864#0 101415864#0 101415864#1 -101415864#1 101416507 101416508#2 679068326#1 679068326#2 416375814 71324343#1 -71324343#1 -416375814 679068326#3 101411570 282689981#1 -120511301 120509990 120509991 282689983#0 101418595 526439431#1 623959719 619185406 619184994 -619184994,5.153531246912012
46,29,-71324343#4 -463830227 463830227 -71324343#3 71324343#3 71324343#4 101416508#0 -101416509 -71324343#2 71324343#2 101416509 101416508#1 -101416507 -101415864#0 -71324343#1 71324343#1 101415864#0 101416507 101416508#2 679068326#1 -101415864#1 101415864#1 679068326#2 416375814 -416375814 -679068326#2 -679068326#1 -679068326#0 -1006827381 101417074 71324343#8 71324343#9 71324343#11 -659283000#6 -659283000#5 -659283000#3 -659283000#2 -659283000#1 -659283000#0 -282479127#2 1164653914 -619184994,3.729982417733113
46,29,-71324343#4 -463830227 416376585#0 416376585#1 -1164659923 -659283000#0 659283000#0 1164659923 416376585#2 1164659921 463830227 71324343#4 101416508#0 -101416509 71324343#3 -71324343#3 101416509 101416508#1 -101416507 -101415864#0 71324343#2 -71324343#2 101415864#0 101416507 101416508#2 679068326#1 -101415864#1 101415864#1 679068326#2 416375814 71324343#1 -71324343#1 -71324343#0 71324343#0 -416375814 679068326#3 101411570 282689981#1 -120511301 120509990 120509991 282689983#0 101418595 526439431#1 623959719 619185406 619184994 -619184994,5.283043051633901
47,12,-101607098#1 101607098#1 101607098#2 -101607965 101607964#1 101607969#0 101607969#1 100468681#4 100468681#5 100468681#6 100525438#0 100525438#1 100525438#2 659278038#0 659278038#1 659278038#2 659278038#3 100475365#0 100475365#1,2.1894483351295877
47,12,-101607098#1 101607098#1 101607098#2 -101607965 101607964#1 101607969#0 101607969#1 -100468681#3 -101600741#4 101601553#0 101601553#1 100525438#1 100525438#2 659278038#0 659278038#1 659278038#2 659278038#3 100475365#0 100475365#1,2.4392063953011016
47,12,-101607098#1 101607098#1 101607098#2 -101607965 101607964#1 101607969#0 101607969#1 100468681#4 100468681#5 100468681#6 100525438#0 100525438#1 100525438#2 -100525438#2 -101604496#1 101604496#1 -100525438#1 -101601553#1 101601553#1 -100525438#0 100468681#7 100468681#8 120511932#0 120511932#1 120511932#2 -101604499 100475363 282479151#1 100475362 -659278038#3 659278038#3 100475365#0 100475365#1,4.434230394821715
47,12,-101607098#1 101607098#1 101607098#2 -101607965 101607964#1 101607969#0 101607969#1 -100468681#3 -101600741#4 -101600741#3 101600741#3 101601553#0 101601553#1 100525438#1 100525438#2 659278038#0 659278038#1 659278038#2 659278038#3 100475365#0 100475365#1,2.7346045545648066
48,12,101611600 372606529#6 372606529#7 372606529#8 1164659929 120512822 -133906979 -133906980 -282479126 -100468681#8 -100468681#7 100525438#0 100525438#1 100525438#2 659278038#0 659278038#1 659278038#2 659278038#3 100475365#0 100475365#1,1.879089562390831
48,12,101611600 372606529#6 372606529#7 372606529#8 1164659929 120512822 282479125#0 282479125#1 120511930 -42762428#0 -697042776#1 623959719 -282689984#1 -282689984#0 -134065887 100475363 282479151#1 100475362 -659278038#3 659278038#3 100475365#0 100475365#1,2.021347891208319
48,12,101611600 372606529#6 -101611066 101611066 372606529#7 372606529#8 1164659929 120512822 -133906979 -133906980 -282479126 -100468681#8 -100468681#7 100525438#0 100525438#1 100525438#2 659278038#0 659278038#1 659278038#2 659278038#3 100475365#0 100475365#1,2.0251679937633797
48,12,101611600 372606529#6 372606529#7 372606529#8 1164659929 120512822 -133906979 -133906980 -282479126 -100468681#8 -100468681#7 100525438#0 -101601553#1 101601553#1 100525438#1 100525438#2 659278038#0 659278038#1 659278038#2 659278038#3 100475365#0 100475365#1,2.5686453847197637
48,34,101611600 372606529#6 372606529#7 372606529#8 1164659929 120512822 282479125#0 282479125#1 120511930 -42762428#0 -697042776#1 42762429 1323419246 -100525445 526438862#0 526438862#1 526438862#2 101418589 -1200809291,2.1074787649779263
48,34,101611600 372606529#6 -101611066 101611066 372606529#7 372606529#8 1164659929 120512822 282479125#0 282479125#1 120511930 -42762428#0 -697042776#1 42762429 1323419246 -100525445 526438862#0 526438862#1 526438862#2 101418589 -1200809291,2.2535571963504757
48,34,101611600 372606529#6 372606529#7 372606529#8 1164659929 120512822 282479125#0 282479125#1 120511930 -42762428#0 -697042776#1 42762429 1323419247 -1323419247 1323419246 -100525445 526438862#0 526438862#1 526438862#2 101418589 -1200809291,2.3427528746217843
48,34,101611600 372606529#6 372606529#7 372606529#8 1164659929 120512822 282479125#0 282479125#1 120511930 -42762428#0 -697042776#1 42762429 -120511142#2 120511142#2 1323419246 -100525445 526438862#0 526438862#1 526438862#2 101418589 -1200809291,2.2242454716605997
49,5,526438862#0 526438862#1 526438862#2 1200809292 868087112 526439431#0 526439431#1 623959719 619185406 619184994 1164659927#1 1164659926 120512822 -133906979 -133906980 -282479126 -100468681#8 -100468681#7 -100468681#6 -100468681#5 -100468681#4 -100468681#3 -100468681#2 -100468681#1 -100468681#0,2.4899641930206204
49,5,526438862#0 526438862#1 526438862#2 1200809292 868087112 526439431#0 526439431#1 623959719 619185406 619184994 1164659927#1 1164659926 120512822 -133906979 -133906980 -282479126 -100468681#8 -100468681#7 100525438#0 -101601553#1 -101601553#0 101600741#4 -100468681#2 -100468681#1 -100468681#0,2.976616780621535
